Asp,Elev,FalB1,FalB2,FalB3,FalB4,FalB5,FalB6,FalTCb,FalTCg,FalTCw,LAE,NDVIMin,NDVIMax,NDVIMedian,NDVIDiff,Slpp,SprB1,SprB2,SprB3,SprB4,SprB5,SprB6,SprTCb,SprTCg,SprTCw,SumB1,SumB2,SumB3,SumB4,SumB5,SumB6,SumTcb,SumTcg,SumTCw,ppti,tavei,dep
309,1857,1401,2307,2887,3719,4353,3534,2211,310,-3098,3044,919,1476,1142,334,5,1545,2524,3079,4077,4644,3797,2359,331,-3305,1425,2304,2895,3761,4576,3766,2325,326,-3257,6096,37285,6290
236,1927,921,1386,1719,2380,3222,2773,1637,230,-2293,3115,1263,1830,1470,360,3,1105,1662,2004,2840,3571,3141,1814,255,-2541,1047,1548,1895,2608,3419,2978,1737,244,-2433,6300,36999,6286
180,1862,1397,2037,2555,3583,4025,3217,2045,287,-2865,3047,1002,3001,1507,1495,3,1384,2127,2500,3820,3938,3338,2001,281,-2803,1329,1989,2443,3659,3893,3245,1978,278,-2771,6189,37256,6290
287,1884,1211,1737,2140,2774,3514,2849,1785,251,-2501,3076,937,1905,1307,598,15,1321,2006,2341,3319,3854,3199,1958,275,-2743,1207,1810,2152,2978,3625,3018,1842,258,-2580,6229,37174,6286
357,1860,804,1226,1492,1997,2649,2196,1346,189,-1885,3050,1223,1706,1443,263,7,1107,1689,2036,2888,3590,3058,1824,256,-2555,1080,1611,1987,2670,3476,3006,1766,248,-2474,5944,37161,6286
180,1877,828,1186,1420,2389,3023,2407,1536,216,-2151,3057,1718,3272,2242,1030,7,929,1334,1601,2888,3368,2799,1711,240,-2397,949,1363,1697,2705,3489,2859,1772,249,-2483,6444,37273,6291
67,1861,952,1313,1603,2138,2856,2632,1451,204,-2033,3059,1107,2005,1392,613,3,1102,1549,1804,2729,3125,2898,1588,223,-2224,1020,1452,1764,2486,3102,2790,1576,221,-2208,5240,37046,6282
58,1856,1016,1534,1923,2645,3596,3171,1827,256,-2559,3047,1198,1793,1456,337,5,1212,1849,2239,3242,3970,3598,2017,283,-2825,1148,1744,2156,2969,3834,3387,1948,273,-2729,5629,37228,6286
252,1895,947,1394,1739,2386,3370,3036,1712,240,-2398,3086,1320,1864,1503,361,3,1097,1621,1977,2854,3675,3367,1867,262,-2615,1049,1526,1894,2596,3537,3206,1797,252,-2517,5879,37135,6286
342,1882,912,1394,1699,2288,3139,2727,1595,224,-2234,3075,1252,1692,1371,321,7,1150,1770,2130,2968,3790,3391,1925,270,-2697,1056,1591,1959,2634,3525,3098,1791,251,-2509,5781,37153,6286
243,1889,1016,1500,1867,2611,3434,3005,1744,245,-2444,3081,1364,1983,1555,428,2,1135,1695,2058,3053,3717,3346,1888,265,-2645,1072,1570,1975,2741,3597,3168,1827,256,-2560,5799,37130,6286
211,1849,814,1220,1514,2566,2915,2157,1481,208,-2075,3046,1258,2886,1935,951,2,894,1299,1622,2927,3189,2630,1620,227,-2270,875,1270,1641,2778,3208,2477,1630,229,-2283,5269,37151,6291
315,1912,861,1275,1588,2275,3232,2761,1642,230,-2300,3102,1507,2319,1729,590,1,989,1467,1758,2718,3534,3053,1795,252,-2515,988,1424,1769,2530,3501,3039,1779,250,-2492,6077,37053,6286
90,1872,995,1507,1936,2605,3442,3053,1749,245,-2450,3066,1186,2100,1462,638,3,1114,1754,2173,3281,3623,3258,1840,258,-2578,1115,1701,2169,3010,3688,3253,1874,263,-2625,5574,37092,6286
167,1857,1020,1571,2040,2655,3558,3220,1807,254,-2532,3050,1227,2014,1373,641,8,1123,1810,2279,3347,3712,3339,1886,265,-2642,1117,1736,2273,3054,3727,3340,1893,266,-2653,5449,37183,6291
329,1850,903,1286,1550,2057,2634,2400,1338,188,-1875,3047,1017,2064,1310,754,2,1013,1483,1688,2595,2820,2605,1433,201,-2007,960,1404,1661,2407,2822,2523,1434,201,-2008,5211,37145,6282
0,1860,884,1303,1627,2220,2957,2562,1502,211,-2104,3057,1200,2058,1415,644,3,1021,1542,1854,2916,3383,2999,1719,241,-2408,1033,1515,1893,2663,3378,2926,1716,241,-2404,5258,37133,6286
135,1860,911,1242,1493,1922,2688,2514,1366,192,-1913,3058,1047,1975,1322,653,2,1033,1502,1755,2575,2961,2751,1504,211,-2107,996,1432,1726,2335,2943,2675,1495,210,-2095,5181,37062,6282
15,1877,654,955,1180,1714,2378,1962,1208,170,-1692,3086,1366,2062,1700,363,27,1072,1561,1916,2800,3724,3171,1892,266,-2650,946,1417,1770,2502,3483,2878,1769,248,-2479,4765,36955,6286
191,1845,779,1101,1353,2083,2725,2321,1384,194,-1939,3048,1528,2698,1866,832,2,939,1354,1621,2719,3208,2776,1630,229,-2283,905,1298,1608,2436,3164,2656,1607,226,-2252,4871,37039,6286
185,1848,860,1225,1524,2179,2981,2604,1514,213,-2122,3051,1361,2166,1634,532,5,1028,1495,1818,2763,3434,3035,1744,245,-2444,929,1374,1710,2509,3272,2810,1662,233,-2329,4871,37039,6291
11,1910,751,1106,1356,1952,2746,2368,1395,196,-1954,3114,1349,2099,1691,408,6,993,1501,1838,2759,3533,3107,1795,252,-2514,934,1386,1726,2481,3343,2880,1698,238,-2379,4997,36766,6286
308,1899,1077,1627,2022,2719,3535,3056,1796,252,-2516,3101,1119,1687,1333,355,5,1317,2011,2438,3395,4137,3699,2102,295,-2944,1220,1854,2284,3124,3927,3451,1995,280,-2795,5101,37006,6286
270,1895,829,1238,1532,2172,3020,2578,1534,215,-2149,3097,1343,2139,1603,536,5,1063,1587,1903,2931,3582,3167,1820,255,-2549,990,1461,1806,2617,3401,2917,1728,242,-2420,5120,36908,6286
13,1984,664,1035,1265,1783,2189,1735,1112,156,-1558,3188,1193,2141,1515,626,20,954,1446,1748,2626,3145,2633,1598,224,-2238,899,1370,1692,2348,2977,2450,1512,212,-2119,5170,36768,6285
81,1846,713,1092,1321,2249,2707,1914,1375,193,-1927,3048,1546,3864,2235,1629,5,634,920,1219,2619,2744,2010,1394,196,-1953,766,1135,1549,2501,3211,2302,1631,229,-2285,4875,37052,6286
49,1878,992,1460,1841,2458,3279,2860,1666,234,-2334,3080,1221,2038,1473,565,9,1176,1811,2215,3322,3853,3400,1957,275,-2742,1133,1710,2179,3015,3803,3279,1932,271,-2707,4944,37014,6291
149,1851,953,1359,1639,2178,2944,2670,1496,210,-2095,3049,1032,1721,1270,451,2,1128,1634,1925,2748,3269,3019,1661,233,-2327,1048,1553,1881,2591,3185,2871,1618,227,-2267,5126,37121,6286
146,1881,903,1370,1727,2339,3225,2941,1638,230,-2295,3080,1197,1717,1382,335,3,1090,1679,2066,2900,3592,3356,1825,256,-2556,1060,1597,1983,2694,3499,3189,1777,249,-2490,5175,37077,6286
172,1851,939,1349,1660,2179,2914,2641,1480,208,-2074,3050,1006,1600,1203,397,3,1126,1643,1962,2737,3305,3045,1679,236,-2352,1055,1560,1889,2555,3208,2886,1630,229,-2283,5126,37121,6286
207,1921,848,1249,1710,2925,2880,1919,1463,205,-2050,3124,1190,4776,2341,2435,9,731,1249,1275,4002,2616,1844,1329,187,-1862,907,1302,1763,3320,3179,2097,1615,227,-2262,5229,36754,6291
194,1850,927,1331,1651,2470,3237,2556,1644,231,-2304,3054,1193,2529,1612,917,7,1203,1724,2021,3216,3788,3134,1924,270,-2696,1131,1602,1964,2908,3649,2917,1854,260,-2597,4954,36967,6286
144,1863,846,1195,1474,2216,3053,2569,1551,218,-2173,3066,1509,2275,1791,484,8,1089,1533,1852,2890,3562,3146,1809,254,-2535,1022,1443,1761,2585,3380,2865,1717,241,-2406,4931,37012,6286
143,1868,1027,1468,1810,2629,3423,2901,1739,244,-2436,3072,1418,2198,1685,513,4,1175,1685,2020,3066,3773,3314,1917,269,-2685,1116,1582,1938,2815,3577,3048,1817,255,-2546,4945,36993,6285
63,1903,919,1285,1563,2280,2857,2382,1451,204,-2033,3109,1333,2546,1667,880,2,1115,1569,1856,2958,3468,2917,1762,247,-2468,1076,1486,1833,2644,3413,2796,1734,243,-2429,4921,36766,6285
270,1977,839,1257,1539,2307,2763,2160,1404,197,-1966,3177,1273,2781,1910,871,3,857,1241,1540,2595,2962,2394,1505,211,-2108,872,1281,1633,2404,2991,2389,1519,213,-2129,5182,36798,6285
198,1886,995,1417,1716,2566,3328,2740,1691,237,-2369,3089,1348,2763,1712,1051,5,1157,1680,1963,3243,3705,3135,1882,264,-2637,1143,1607,1989,2913,3712,3066,1886,265,-2642,5080,36942,6291
198,1884,903,1297,1603,2375,3149,2603,1600,225,-2241,3087,1394,2520,1670,850,5,1148,1647,1937,3203,3679,3128,1869,262,-2618,1114,1572,1936,2838,3635,3028,1847,259,-2587,5081,36880,6286
211,1852,958,1337,1667,2272,3134,2818,1592,223,-2230,3062,1203,2117,1456,661,2,1075,1544,1838,2791,3365,3013,1709,240,-2395,1028,1494,1847,2609,3391,2969,1723,242,-2413,4559,36870,6291
74,1878,1046,1466,1797,2397,3290,2945,1671,235,-2341,3086,1141,2278,1413,865,6,1147,1680,1982,3064,3584,3208,1821,256,-2551,1103,1613,1993,2857,3603,3116,1830,257,-2564,4630,36882,6286
225,1982,1158,1665,2013,2545,3105,2862,1577,221,-2210,3190,842,1715,1260,455,2,1146,1721,2028,2796,3269,3052,1661,233,-2327,1131,1697,2019,2726,3218,2915,1635,229,-2290,4787,36671,6291
270,1895,1011,1442,1777,2453,3431,3028,1743,245,-2442,3104,1373,1778,1559,219,3,1181,1681,2039,2849,3822,3432,1942,273,-2720,1103,1579,1939,2680,3722,3232,1891,265,-2649,4710,36856,6286
288,1922,908,1308,1726,2442,3178,2635,1614,227,-2262,3160,1656,3046,2160,886,3,816,1254,1523,2753,3083,2519,1566,220,-2194,939,1369,1780,2589,3351,2769,1702,239,-2385,6619,35572,6286
225,1795,1020,1449,1838,2629,3343,2817,1698,238,-2379,2958,1344,2317,1702,616,5,1183,1679,2131,3146,3809,3325,1935,272,-2711,1208,1741,2221,3162,3893,3297,1978,278,-2771,6150,37414,6286
180,1857,754,1070,1369,2111,2884,2401,1465,206,-2053,3021,1466,2652,1886,766,3,849,1237,1604,2584,3295,2993,1674,235,-2345,908,1301,1716,2565,3452,2967,1754,246,-2457,6226,37304,6286
56,2124,756,1080,1374,2077,2776,2281,1410,198,-1976,3295,1486,2392,1961,431,6,860,1232,1537,2571,3195,2663,1623,228,-2274,917,1303,1670,2524,3402,2742,1728,243,-2421,7504,36320,6285
169,2165,732,1099,1397,2199,3027,2482,1538,216,-2154,3340,1530,2771,2044,727,2,844,1309,1635,2620,3433,3001,1744,245,-2443,904,1358,1771,2608,3613,3030,1835,258,-2571,7446,36270,6291
90,2211,732,1063,1372,2139,2978,2435,1513,212,-2119,3388,1712,2800,2115,685,3,823,1265,1580,2637,3408,2950,1731,243,-2425,877,1314,1717,2615,3589,2949,1823,256,-2554,7849,35965,6285
45,2128,862,1293,1625,2430,3299,2745,1676,235,-2348,3303,1364,2344,1919,425,2,1011,1605,2018,3033,3975,3309,2019,283,-2829,1063,1669,2135,3081,4047,3287,2056,289,-2880,7371,36261,6290
135,2125,951,1446,1835,2573,3489,2997,1772,249,-2483,3303,1277,2109,1703,406,3,1021,1578,2028,3046,3947,3328,2005,281,-2809,1062,1666,2161,3058,4045,3328,2055,288,-2879,7231,36425,6286
72,2099,825,1229,1576,2291,3164,2722,1607,226,-2252,3282,1431,2163,1827,337,1,885,1373,1752,2770,3511,3098,1784,250,-2499,942,1420,1896,2785,3689,3108,1874,263,-2625,7838,36331,6286
329,2092,967,1544,2249,3015,3499,3084,1777,249,-2490,3275,1219,1874,1468,406,2,918,1513,2282,3242,3698,3374,1879,264,-2632,964,1576,2369,3277,3834,3289,1948,273,-2729,8087,36252,6290
121,2172,898,1345,1719,2537,3336,2790,1695,238,-2374,3352,1521,2328,1861,467,2,966,1484,1878,2979,3686,3106,1872,263,-2623,1012,1531,2001,3053,3815,3084,1938,272,-2715,8655,36114,6286
207,1971,1006,1512,1960,2732,3731,3066,1895,266,-2655,3148,1318,2070,1631,439,2,949,1508,1899,2923,3609,3198,1833,257,-2569,1001,1564,2072,2942,3778,3159,1919,269,-2689,8800,36769,6286
180,1854,803,1121,1413,2160,3045,2507,1547,217,-2167,3029,1581,3366,2144,1222,3,796,1150,1378,2362,3089,2591,1569,220,-2198,848,1203,1521,2299,3263,2711,1658,233,-2322,8430,37007,6286
291,1841,807,1144,1423,2146,3018,2462,1533,215,-2148,3021,1636,2842,2168,675,7,890,1280,1520,2596,3334,2868,1694,238,-2373,941,1329,1656,2555,3497,2888,1776,249,-2489,8329,37073,6286
304,1851,811,1136,1405,2215,3066,2524,1558,219,-2182,3028,1645,3479,2221,1258,3,844,1238,1494,2559,3276,2818,1664,234,-2332,898,1300,1645,2536,3450,2842,1753,246,-2455,8483,37070,6286
338,1857,785,1130,1379,2151,3077,2515,1563,219,-2190,3034,1633,2625,2101,524,4,826,1228,1456,2494,3270,2749,1661,233,-2327,886,1286,1587,2471,3419,2801,1737,244,-2433,8703,37056,6286
337,1869,842,1211,1492,2254,3140,2635,1595,224,-2235,3048,1569,2543,2047,496,6,865,1285,1586,2590,3332,2973,1693,238,-2371,922,1343,1699,2600,3532,2996,1794,252,-2514,8817,37060,6286
278,1884,838,1190,1485,2298,3200,2635,1626,228,-2277,3062,1600,2723,2097,626,3,864,1291,1611,2642,3422,3018,1738,244,-2435,927,1356,1699,2640,3597,3036,1827,256,-2560,8994,37057,6286
248,1929,619,887,1075,1825,2682,2007,1362,191,-1909,3110,2153,3666,2819,847,4,664,948,1125,2187,2821,2204,1433,201,-2008,657,960,1209,2156,2963,2245,1505,211,-2109,10372,36739,6286
281,1827,805,1158,1453,2282,3131,2639,1591,223,-2228,2992,1607,2581,2001,580,4,800,1182,1450,2475,3255,2935,1654,232,-2317,848,1257,1604,2449,3456,2941,1756,246,-2460,7988,37151,6286
270,1810,783,1115,1407,2351,3163,2540,1607,226,-2251,2975,1761,3405,2389,1017,3,801,1174,1447,2486,3242,2886,1647,231,-2307,845,1245,1598,2466,3430,2890,1742,245,-2441,7947,37158,6286
230,1829,805,1169,1508,2342,3093,2626,1571,221,-2201,2995,1668,2562,2002,560,7,793,1172,1499,2479,3043,2722,1546,217,-2166,840,1251,1647,2468,3236,2801,1644,231,-2303,8120,37090,6286
315,1857,687,947,1193,1981,3039,2404,1544,217,-2163,3023,1850,4510,2691,1819,1,705,941,1081,1868,2966,2487,1507,211,-2111,725,961,1157,1943,3135,2549,1593,224,-2231,8131,37080,6286
0,1825,862,1191,1472,2258,3137,2591,1594,224,-2233,2993,1662,2831,2119,713,0,892,1285,1558,2545,3283,2867,1668,234,-2337,954,1343,1667,2546,3457,2881,1756,246,-2460,8022,37112,6286
333,1837,841,1174,1438,2227,3144,2591,1597,224,-2238,3010,1660,3408,2390,1018,2,919,1300,1549,2632,3354,2897,1704,239,-2387,968,1347,1678,2588,3523,2926,1790,251,-2507,8108,37103,6286
270,1857,871,1282,1645,2630,2962,2376,1505,211,-2108,3030,1692,2868,2180,688,2,887,1355,1742,2818,3376,2889,1715,241,-2403,946,1406,1877,2852,3529,2897,1793,252,-2512,8140,37092,6286
328,1811,732,1073,1321,2134,2890,2312,1468,206,-2057,2975,1779,2580,2087,494,11,811,1192,1456,2499,3196,2814,1624,228,-2275,855,1252,1591,2476,3380,2850,1717,241,-2406,7985,37145,6286
0,1799,716,1009,1273,2041,2893,2394,1470,206,-2059,2961,1754,2899,2211,688,2,725,1051,1289,2247,2966,2564,1507,211,-2111,755,1103,1410,2219,3163,2646,1607,226,-2251,7766,37368,6286
315,1832,712,1030,1271,2072,2938,2361,1493,209,-2091,2991,1745,2628,2183,445,1,758,1127,1347,2388,3081,2619,1565,220,-2193,800,1166,1485,2351,3275,2717,1664,234,-2331,8017,37134,6286
286,1776,830,1213,1483,2297,3041,2368,1545,217,-2164,2932,1444,2761,2102,660,6,975,1438,1740,2752,3506,2815,1781,250,-2495,1018,1502,1889,2759,3673,2886,1866,262,-2614,7518,37401,6286
225,1775,717,977,1154,2080,2653,2013,1348,189,-1888,2932,1919,3661,2626,1035,4,830,1158,1357,2419,3064,2529,1557,218,-2181,888,1228,1508,2383,3224,2632,1638,230,-2295,7484,37255,6286
126,1837,504,742,821,1713,1926,1392,978,137,-1371,2985,2260,4518,3472,1046,4,620,858,918,2105,2455,1791,1247,175,-1747,601,845,955,2147,2529,1770,1285,180,-1800,7668,37089,6286
185,1864,612,839,961,1855,2478,1834,1259,177,-1764,3016,2337,3632,2875,757,5,695,951,1074,2110,2747,2183,1395,196,-1955,709,973,1148,2091,2881,2221,1464,205,-2050,7745,36884,6282
214,2021,734,1062,1330,2166,2870,2354,1458,205,-2043,3185,1943,2784,2259,525,6,754,1085,1308,2397,3038,2570,1543,217,-2162,791,1134,1454,2367,3206,2677,1629,229,-2282,7737,36581,6286
252,1951,661,891,1060,1883,2834,2214,1440,202,-2017,3114,1875,3436,2580,857,1,808,1166,1412,2521,3165,2689,1608,226,-2253,852,1234,1547,2479,3335,2772,1694,238,-2374,7286,36824,6282
297,1801,658,857,1016,1568,2684,2307,1363,191,-1910,2961,1848,4132,2705,1428,4,805,1124,1303,2362,2956,2517,1502,211,-2104,865,1180,1411,2299,3151,2583,1601,225,-2243,6717,37072,6286
45,1767,818,1156,1485,2232,3276,2677,1664,234,-2332,2925,1540,3437,2260,1177,2,913,1278,1585,2523,3369,2990,1711,240,-2398,974,1345,1698,2505,3533,2991,1795,252,-2514,5790,37594,6286
236,1885,594,754,917,1392,2652,2222,1347,189,-1887,3045,1709,4315,2585,1730,3,710,975,1140,2021,2845,2374,1445,203,-2025,734,990,1218,2074,3002,2446,1525,214,-2137,6289,37269,6286
13,1930,543,767,950,1721,2245,1621,1140,160,-1598,3169,2417,4476,3012,1464,9,522,772,836,2138,2338,1738,1188,167,-1664,640,905,1129,2037,2684,1983,1363,191,-1910,6568,35562,6286
75,1954,603,838,1047,1673,2353,1863,1195,168,-1675,3191,2033,3413,2521,892,5,627,901,1042,2151,2502,1998,1271,178,-1781,704,1000,1293,2084,2809,2209,1427,200,-1999,6720,35521,6286
56,1996,652,909,1139,1750,2433,1945,1236,173,-1732,3232,2003,3190,2403,787,3,665,995,1177,2251,2576,2089,1309,184,-1833,749,1073,1383,2155,2882,2320,1464,205,-2051,6947,35460,6285
276,1998,543,692,865,1347,2002,1605,1017,143,-1425,3238,2221,3758,2764,994,17,559,771,847,1849,2161,1722,1098,154,-1538,622,851,1044,1727,2452,1937,1246,175,-1745,7078,35395,6286
61,2033,505,662,827,1403,2027,1549,1030,145,-1443,3268,2300,4009,2798,1211,15,508,723,757,1933,2170,1621,1102,155,-1544,609,836,1039,1813,2545,1892,1293,181,-1811,7169,35321,6286
255,2049,603,863,1139,1821,2433,1904,1236,173,-1732,3284,2119,3347,2511,836,10,614,890,1041,2087,2434,1950,1236,174,-1732,666,940,1219,2042,2701,2127,1372,193,-1922,7402,35235,6286
49,2068,476,662,843,1403,1985,1549,1008,142,-1413,3302,2192,3538,2563,975,9,592,829,951,1985,2292,1827,1164,163,-1631,631,901,1133,1914,2573,1975,1307,183,-1831,7422,35249,6286
269,2122,543,742,927,1552,2027,1549,1030,145,-1443,3360,2151,3943,2722,1221,25,544,809,885,2052,2178,1644,1106,155,-1550,679,964,1177,2022,2690,2005,1367,192,-1914,8203,34946,6286
88,2227,525,742,950,1913,2552,1652,1296,182,-1816,3456,2503,5147,3481,1666,23,470,761,768,2496,2324,1524,1181,166,-1654,523,819,982,2287,2663,1798,1353,190,-1895,8453,34746,6286
5,2147,444,625,802,1425,2021,1519,1027,144,-1438,3381,2302,4103,2864,1239,5,542,791,835,2100,2237,1662,1136,159,-1592,643,921,1135,2059,2727,2026,1385,194,-1941,7938,35007,6286
288,2164,543,716,882,1509,2183,1633,1109,156,-1554,3398,2213,3717,2785,932,7,564,801,856,1949,2297,1766,1167,164,-1635,679,941,1144,1991,2737,2083,1390,195,-1948,7880,35017,6286
306,2136,908,1273,1613,2385,3547,2746,1802,253,-2524,3370,1840,3290,2276,1015,4,859,1290,1491,2756,3398,2680,1726,242,-2418,1117,1603,1951,2903,4063,3195,2064,290,-2892,7805,35025,6285
354,2142,561,792,1020,1750,2761,2023,1403,197,-1965,3376,2187,4077,2920,1157,4,588,837,935,2195,2646,2033,1344,189,-1883,679,964,1218,2110,3173,2377,1612,226,-2258,7941,34975,6285
308,2137,525,692,865,1552,2271,1652,1154,162,-1616,3371,2417,4259,2943,1317,5,508,766,784,2139,2342,1721,1190,167,-1667,635,884,1118,2059,2737,2045,1390,195,-1948,7850,35001,6286
333,2132,603,883,1160,1983,2970,2259,1509,212,-2114,3366,2153,4463,3069,1394,11,551,844,992,2291,2778,2159,1411,198,-1977,679,987,1285,2339,3448,2592,1752,246,-2454,7782,35028,6282
349,2189,543,792,999,2170,2715,1743,1379,194,-1932,3422,2956,6032,4077,1955,8,449,726,685,2712,2201,1387,1118,157,-1566,635,941,1163,2837,3173,2093,1612,226,-2258,8387,34857,6285
243,2176,505,716,882,1795,2467,1652,1253,176,-1756,3407,2649,5108,3550,1558,4,477,726,721,2291,2123,1433,1078,151,-1511,643,921,1122,2315,2794,2026,1419,199,-1988,8252,34896,6287
81,2101,725,1101,1468,2247,2996,2415,1522,214,-2132,3335,1780,2865,2128,737,8,804,1182,1417,2586,2931,2355,1489,209,-2086,863,1265,1669,2591,3333,2645,1693,238,-2372,7442,35246,6285
24,2099,678,1006,1258,1983,2780,2259,1412,198,-1979,3333,1990,3427,2391,1036,5,701,1022,1170,2396,2712,2121,1378,193,-1930,769,1179,1481,2414,3275,2561,1664,234,-2331,7373,35121,6287
63,2098,703,1029,1309,2092,3125,2552,1588,223,-2224,3330,1851,3177,2286,891,6,751,1086,1272,2444,3045,2475,1547,217,-2167,815,1179,1532,2452,3415,2741,1735,243,-2430,7387,35111,6285
59,2112,703,1029,1286,2040,2950,2403,1499,210,-2100,3346,1924,3316,2353,963,2,707,1020,1129,2368,2742,2140,1393,196,-1951,643,941,1177,2088,2725,2045,1384,194,-1939,7326,35131,6285
333,2097,561,767,950,1844,2629,1863,1336,187,-1871,3330,2561,4298,3228,1070,2,549,790,849,2140,2615,1960,1328,186,-1861,662,921,1163,2176,3044,2278,1546,217,-2166,7258,35162,6286
326,2100,725,1053,1286,2147,2970,2370,1509,212,-2114,3333,2086,3403,2564,839,3,689,983,1096,2217,2830,2293,1438,202,-2014,769,1111,1357,2287,3224,2561,1638,230,-2295,7258,35162,6286
301,2101,1300,1846,2354,2992,3854,3311,1958,275,-2743,3334,1471,2567,1790,777,2,1031,1462,1790,2977,3288,2719,1670,234,-2340,1148,1603,2023,2994,3681,3029,1870,262,-2620,7429,35064,6285
322,2139,628,931,1139,2197,2761,2051,1403,197,-1965,3374,2483,4464,3139,1325,10,699,1019,1123,2752,2963,2177,1505,211,-2109,679,987,1218,2510,3044,2203,1546,217,-2166,7800,34988,6286
306,2185,1125,1554,1946,2816,3440,2852,1748,245,-2448,3420,1455,2242,1796,446,8,1142,1722,1991,3147,3689,3057,1874,263,-2625,1266,1748,2163,3133,3871,3165,1966,276,-2755,7591,35035,6285
345,2278,908,1273,1558,2325,2911,2403,1479,208,-2072,3514,1668,2379,1978,401,18,1000,1465,1716,2715,3195,2619,1623,228,-2274,1117,1603,1973,2762,3622,2967,1840,258,-2578,8240,34796,6285
108,2305,1090,1554,1882,2749,3440,2812,1748,245,-2448,3536,1581,2627,1965,663,1,1054,1518,1772,2893,3378,2784,1716,241,-2404,1202,1689,2050,3036,3725,3055,1892,266,-2651,8391,34706,6286
333,2294,965,1368,1676,2631,3255,2483,1654,232,-2317,3525,1956,3653,2678,975,2,806,1190,1302,2604,2963,2271,1505,211,-2109,863,1297,1532,2709,3275,2453,1664,234,-2331,8481,34768,6286
117,2302,804,1053,1309,2216,3125,2275,1588,223,-2224,3532,2066,4641,2865,1776,6,606,884,885,2440,2360,1689,1199,168,-1680,769,1036,1218,2480,2838,2093,1442,202,-2020,8617,34641,6285
135,2330,703,955,1160,2015,2834,2125,1440,202,-2017,3559,2093,3923,2693,1231,7,785,1071,1168,2590,2829,2169,1437,202,-2013,746,1061,1264,2395,2935,2203,1491,209,-2089,8663,34628,6285
135,2265,776,1053,1286,2065,2996,2336,1522,214,-2132,3493,1907,3857,2344,1513,5,915,1262,1386,2776,3079,2398,1564,220,-2191,835,1157,1383,2538,3094,2325,1572,221,-2202,8401,34832,6285
61,2266,603,815,999,1767,2601,1887,1321,185,-1851,3495,1998,4273,2614,1659,4,641,942,970,2431,2414,1771,1226,172,-1718,662,901,1115,2287,2703,1980,1373,193,-1924,8406,34829,6285
144,2265,703,931,1139,1844,2761,2158,1403,197,-1965,3493,1907,3880,2382,1498,4,718,976,1029,2368,2502,1899,1271,178,-1781,792,1061,1238,2260,2838,2155,1442,202,-2020,8418,34824,6285
143,2277,776,1029,1309,2147,3094,2403,1572,221,-2202,3503,1973,4267,2482,1785,4,696,988,1056,2490,2675,2067,1359,191,-1904,815,1157,1383,2538,3135,2397,1593,224,-2231,8367,34850,6285
3,2267,525,692,865,1552,2217,1621,1126,158,-1578,3497,2043,4865,2960,1905,9,603,884,865,2472,2368,1673,1203,169,-1685,635,901,1116,2204,2696,1951,1370,192,-1919,8380,34843,6285
193,2259,1060,1368,1676,2507,3440,2931,1748,245,-2448,3486,1666,3211,2101,1110,9,934,1275,1403,2752,2946,2397,1497,210,-2097,1065,1356,1650,2738,3275,2645,1664,234,-2331,8239,34850,6285
20,2287,628,863,1092,1844,2653,1945,1348,189,-1888,3517,2187,4681,2767,1915,8,531,786,793,2377,2140,1503,1087,153,-1523,635,921,1122,2315,2690,1983,1367,192,-1914,8398,34809,6285
203,2274,1024,1308,1613,2661,3658,2726,1858,261,-2603,3500,1840,4351,2723,1628,19,731,1036,1008,2982,2600,1835,1321,185,-1850,662,921,1116,2817,2702,1944,1373,193,-1923,8358,34805,6285
